ID,Longitude,Latitude,Timestamp,DAC,Original core file,Original synthetic file
4901440_135,-147.622,49.889,2015-09-08T15:47:11.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/4901440/profiles/D4901440_135.nc,
5904491_022,-142.699,47.068,2015-09-08T07:57:54.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904491/profiles/D5904491_022.nc,
4901777_006,-153.4075927734375,48.89569854736328,2015-09-07T08:50:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901777/profiles/D4901777_006.nc,
5904125_157,-148.901,50.984,2015-09-07T07:27:29.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904125/profiles/D5904125_157.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904125/profiles/SD5904125_157.nc
5904106_122,-146.329,47.306,2015-09-07T06:28:14.000Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904106/profiles/D5904106_122.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904106/profiles/SD5904106_122.nc
5903743_231,-141.361,49.998,2015-09-06T10:11:10.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903743/profiles/D5903743_231.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903743/profiles/SD5903743_231.nc
4901795_006,-144.07919311523438,48.59109878540039,2015-09-05T11:49:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901795/profiles/D4901795_006.nc,
4901774_006,-141.673095703125,47.757301330566406,2015-09-05T06:08:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901774/profiles/D4901774_006.nc,
5903714_250,-140.782,51.515,2015-09-03T15:42:47.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903714/profiles/D5903714_250.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5903714/profiles/SD5903714_250.nc
4902253_013,-146.2984,45.2235,2015-09-03T10:00:04.999Z,JA,ftp://ftp.ifremer.fr/ifremer/argo/dac/jma/4902253/profiles/D4902253_013.nc,
4901766_056,-147.2888946533203,51.55780029296875,2015-09-03T08:52:00.000Z,ME,ftp://ftp.ifremer.fr/ifremer/argo/dac/meds/4901766/profiles/D4901766_056.nc,
5904095_127,-146.674,50.411,2015-09-02T11:37:48.001Z,AO,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904095/profiles/D5904095_127.nc,ftp://ftp.ifremer.fr/ifremer/argo/dac/aoml/5904095/profiles/SD5904095_127.nc
