floatMonth,layerCenter,GroupCount,mean_temp,std_temp,se
1,1641.71,1,2.93799996376038,0,0
1,1651.69,2,2.82499992847443,0.0212131832051091,0.0149999856948853
1,1691.61,3,2.83166662851969,0.0306648470263256,0.0177043576853078
1,1701.59,7,2.72414285796029,0.051210123836901,0.0193556074687515
1,1751.49,3,2.69733333587646,0.0435009043004336,0.0251152588078475
1,1791.41,2,2.65450000762939,0.0332339701625982,0.0234999656677246
1,1801.39,8,2.59712496399879,0.0628841312211689,0.0222328978077566
1,1851.29,3,2.56266673405965,0.0180092644162218,0.0103976536586128
1,1891.21,2,2.51950001716614,0.0176777369646213,0.0125000476837158
1,1901.19,8,2.47699999809265,0.0570764427765604,0.0201795698666559
1,1951.09,2,2.47699999809265,0.0183847924952401,0.0130000114440918
1,1961.07,1,2.46300005912781,0,0
1,1971.05,2,2.44550001621246,0.00353544624048783,0.00249993801116943
1,2000.99,4,2.3565000295639,0.05185563705203,0.025927818526015
2,4.99,25,19.4648398590088,1.96310161108182,0.392620322216364
2,14.97,26,19.3387307020334,1.97534797819712,0.387397611037045
2,24.95,27,19.3845924448084,2.01713906091306,0.388198593270355
2,34.93,28,19.1097857952118,2.16711029640999,0.409545350567737
2,44.91,29,18.1737241087289,2.43846264474205,0.452811145447484
2,54.89,23,17.2460867840311,1.86545709050117,0.388974692174467
2,64.87,26,16.3179616561303,1.99769416625205,0.391780059073449
2,74.85,25,15.915120010376,1.90802899026276,0.381605798052551
2,84.83,25,15.5238397979736,1.79508003184689,0.359016006369378
2,94.81,25,15.1661999511719,1.71435141423113,0.342870282846226
2,104.79,24,14.8853334188461,1.7149116855769,0.350054881966635
2,114.77,27,14.6575926674737,1.52675141189425,0.293823446214261
2,124.75,23,14.2493043567823,1.52167614231151,0.317291409198714
2,134.73,22,13.9101363528859,1.5119567773093,0.322350268021062
2,144.71,26,13.7393845778245,1.59843854494745,0.313479589690997
2,154.69,21,13.8610952922276,1.27302438774058,0.277796696111716
2,164.67,21,13.4564762569609,1.42908704886541,0.31185236076699
2,174.65,25,13.4530000686646,1.32280622080394,0.264561244160788
2,184.63,22,13.2727272293784,1.36658099958453,0.291356048069387
2,194.61,21,13.0470951171148,1.3060815357252,0.285010357202139
2,204.59,24,12.9875832398733,1.18335229368874,0.241550775457459
2,214.57,22,12.8044091137973,1.19225231902088,0.25418904849189
2,224.55,22,12.6377272605896,1.15372877562786,0.245975801443941
2,234.53,24,12.546000123024,1.08380331495231,0.221230425264175
2,244.51,22,12.3649545582858,1.10696450738293,0.236005625954275
2,254.49,22,12.2530000426553,1.11062753558009,0.236786586189942
2,264.47,25,12.1613599395752,1.0280338288389,0.205606765767779
2,274.45,21,12.0239523478917,1.0778400723618,0.235203986602602
2,284.43,24,11.8294584353765,1.11671625186785,0.22794875037913
2,294.41,22,11.9618180881847,0.838441222083752,0.178756269170329
2,304.39,23,11.6982173505037,0.928766500586209,0.193661202665573
2,314.37,21,11.5271904809134,0.944768187825607,0.206165320709386
2,324.35,24,11.4816249608994,0.874295070733147,0.178464733993895
2,334.33,22,11.3456818407232,0.876808342211809,0.186936166666133
2,344.31,22,11.1876818483526,0.831699546675795,0.177318939143916
2,354.29,22,11.162954677235,0.726781299064591,0.154950293594432
2,364.27,14,10.9262856755938,0.817462333098292,0.218475998360477
2,374.25,18,10.941833337148,0.427266771764959,0.100707743896896
2,384.23,16,10.6908125281334,0.690322762349034,0.172580690587259
2,394.21,14,10.6436428342547,0.404880846858858,0.108208957958052
2,404.19,18,10.3586111598545,0.574886646934663,0.135502082153699
2,414.17,13,10.4175384961642,0.231500469586167,0.0642066779528397
2,424.15,15,10.2704666137695,0.322176550998831,0.0831856277704679
2,434.13,11,10.1999999826605,0.124418608415177,0.0375136219137542
2,444.11,15,9.98393332163493,0.35337182281342,0.0912402123183557
2,454.09,19,9.7729472110146,0.46302817625361,0.10622594885797
2,464.07,10,9.82200002670288,0.129108150099043,0.0408275818803871
2,474.05,18,9.61927774217394,0.312287763124152,0.073606931662222
2,484.03,11,9.60345450314608,0.103159546373383,0.0311037735330709
2,494.01,13,9.35407689901499,0.256623288354011,0.0711744942029668
2,503.99,19,9.1973157179983,0.32444261589149,0.074432240823631
2,513.97,12,9.21683327356974,0.0808274698773474,0.0233328807458014
2,523.95,15,9.13246663411458,0.161483287250849,0.0416948054808911
2,533.93,12,9.03483319282532,0.118810720862633,0.0342977008363273
2,543.91,13,8.94753852257362,0.140037303413111,0.0388393598410523
2,553.89,19,8.80873690153423,0.257533305205681,0.0590821922098726
2,563.87,10,8.82430000305176,0.0508877710649944,0.0160921261614595
2,573.85,19,8.72747366051925,0.177311700454412,0.0406780938835861
2,583.83,10,8.66679992675781,0.104984400228594,0.0331989823509059
2,593.81,13,8.5264614545382,0.190788117225437,0.0529151030311959
2,603.79,19,8.38984208357962,0.227347053783468,0.0521569911870443
2,613.77,10,8.34820003509521,0.155873096806532,0.0492914011852561
2,623.75,16,8.29506254196167,0.169856270026809,0.0424640675067022
2,633.73,13,8.18499990609976,0.232128971118801,0.0643809929145797
2,643.71,13,8.14523088015043,0.154706283831812,0.0429078029993911
2,653.69,19,7.95252634349622,0.265542552905492,0.060919639648676
2,663.67,10,7.92180004119873,0.160097110852025,0.0506271517104859
2,673.65,10,7.82150001525879,0.138095129466595,0.0436695142890273
2,683.63,10,7.72940001487732,0.15718082421983,0.049704940903722
2,693.61,15,7.70846668879191,0.168094740357294,0.0434018753325907
2,703.59,19,7.47731582741988,0.269052481166592,0.0617248724165293
2,713.57,10,7.44909996986389,0.0904598267177633,0.0286059089172286
2,723.55,10,7.39340004920959,0.0907955117918034,0.0287120618582775
2,733.53,10,7.30069990158081,0.0864356665271117,0.0273333577300449
2,743.51,13,7.28830774013813,0.199632304438333,0.055368039222419
2,753.49,21,7.09028570992606,0.29537571702729,0.0644562657966388
2,763.47,10,7.03690004348755,0.0433652448013101,0.0137132944862916
2,773.45,10,6.95509996414185,0.0521822933010596,0.0165014900362295
2,783.43,10,6.87819995880127,0.0697834878579836,0.0220674764701933
2,793.41,13,6.90923078243549,0.194938496074119,0.0540662110120823
2,803.39,19,6.68989470130519,0.269786043792073,0.0618931632245939
2,813.37,12,6.64841667811076,0.126089750904767,0.0363989758134599
2,823.35,10,6.53059997558594,0.077580303304925,0.0245330460010251
2,833.33,10,6.4731999874115,0.0685496032809143,0.021677287906864
2,843.31,13,6.50646154697125,0.212431008171221,0.0589177609584497
2,853.29,19,6.30463155947233,0.212825227492475,0.0488254557513554
2,863.27,10,6.29339990615845,0.0683279646352018,0.0216071996130674
2,873.25,12,6.25816671053569,0.0938080491460667,0.0270800512133176
2,883.23,10,6.18790001869202,0.0451944913633448,0.0142917530400978
2,893.21,13,6.18823080796462,0.161492059985654,0.0447898386814295
2,903.19,19,6.00110530853271,0.194933889465764,0.0447209013080313
2,913.17,10,6.01890001296997,0.0244469954824942,0.00773081876725287
2,923.15,10,5.95819997787476,0.0197078596451944,0.00623217242857322
2,933.13,12,5.91358331839244,0.0509999803878454,0.0147224262027941
2,943.11,13,5.90692307398869,0.126418889939507,0.0350622915280101
2,953.09,19,5.70363157673886,0.200837503297825,0.0460752832078018
2,963.07,10,5.74600005149841,0.033223154472529,0.0105060839188802
2,973.05,9,5.67244434356689,0.0387399348557199,0.0129133116185733
2,983.03,10,5.59249997138977,0.0300638378447051,0.00950702027952356
2,993.01,15,5.56026671727498,0.103996182261134,0.0268516987977682
2,1002.99,19,5.38815786964015,0.168255871818189,0.038600544311201
2,1012.97,10,5.38579998016357,0.0253807096662993,0.00802608511769578
2,1022.95,10,5.34800000190735,0.019107862919156,0.00604243680428068
2,1032.93,10,5.26659998893738,0.0308516177592088,0.009756138162
2,1042.91,12,5.22300000985463,0.0843649988936769,0.0243540774107234
2,1052.89,21,5.08585718699864,0.143033715911127,0.0312125157187405
2,1062.87,10,5.04079999923706,0.0232177384177426,0.00734209355180607
2,1072.85,10,4.95830001831055,0.0239259743263288,0.00756605741099119
2,1082.83,10,4.89019994735718,0.0252841629187179,0.00799555435539194
2,1092.81,11,4.86490912870927,0.0740532997117209,0.0223279099665011
2,1102.79,19,4.77415792565597,0.148060885098726,0.0339674966124492
2,1112.77,12,4.73566667238871,0.0664685013791164,0.0191878035819319
2,1122.75,10,4.65419993400574,0.0437690725243173,0.0138409960249938
2,1132.73,10,4.5701000213623,0.0425060775521787,0.0134416019464639
2,1142.71,12,4.55258333683014,0.104271974009419,0.0301007261316358
2,1152.69,19,4.49873685836792,0.16143417123162,0.0370355388648881
2,1162.67,10,4.44499998092651,0.0404832371691156,0.0128019236511193
2,1172.65,12,4.42875003814697,0.085268665541325,0.0246149435018621
2,1182.63,10,4.33620009422302,0.0573117042582912,0.0181235522042171
2,1192.61,12,4.27608331044515,0.0896635034942394,0.025883623939442
2,1202.59,19,4.25257897377014,0.168346283482792,0.0386212861695864
2,1212.57,10,4.1815999507904,0.0102653670747185,0.00324619409738105
2,1222.55,10,4.1396999835968,0.0165666942688983,0.00523884871893767
2,1232.53,12,4.12441670894623,0.0905141854578307,0.0261291946697791
2,1242.51,12,4.06300008296967,0.0701867344550897,0.0202611650155934
2,1252.49,19,4.03457893823323,0.188608193674464,0.0432696871658282
2,1262.47,10,3.95640003681183,0.0351827111090159,0.0111257501364199
2,1272.45,10,3.92690002918243,0.0393797681174222,0.0124529760980335
2,1282.43,10,3.90979998111725,0.0392536044756731,0.0124130796514506
2,1292.41,15,3.89306666056315,0.106715520810878,0.0275538289921587
2,1302.39,18,3.86333333121406,0.176521303572699,0.0416064702600483
2,1312.37,10,3.78470001220703,0.0545181668170273,0.0172401580998819
2,1322.35,10,3.73949999809265,0.05971271275048,0.0188828177558894
2,1332.33,10,3.6893000125885,0.0598369248271937,0.0189220970634209
2,1342.31,12,3.66024998823802,0.0474401519049397,0.0136947922363568
2,1352.29,21,3.66157143456595,0.172021089954424,0.0375380793259502
2,1362.27,10,3.59590001106262,0.0511825862535966,0.016185354909939
2,1372.25,10,3.57029995918274,0.0353869429714691,0.0111903339220329
2,1382.23,10,3.54279999732971,0.0223547158114406,0.00706918184099315
2,1392.21,12,3.5005833307902,0.0217274829381296,0.00627218406157106
2,1402.19,19,3.48668422197041,0.15393581090201,0.0353152970270446
2,1412.17,12,3.47233335177104,0.0592457844647466,0.017102784804536
2,1422.15,10,3.42920000553131,0.0155620747309688,0.00492116012676133
2,1432.13,10,3.3967000246048,0.0158608379336181,0.00501563734690318
2,1442.11,12,3.36308334271113,0.00722948753488771,0.00208697328718523
2,1452.09,19,3.33273684351068,0.0988836927866275,0.0226854749484753
2,1462.07,10,3.30150001049042,0.0140099048017031,0.00443032089755115
2,1472.05,12,3.29483334223429,0.0465751133535099,0.0134450771160931
2,1482.03,10,3.25390000343323,0.0181625197505461,0.0057434930459519
2,1492.01,12,3.22541666030884,0.0247109091048306,0.00713342501179715
2,1501.99,19,3.18689473051774,0.0774395341489638,0.017765847557379
2,1511.97,10,3.16269998550415,0.0184935631263839,0.00584817815314777
2,1521.95,10,3.13579998016357,0.0292832718752804,0.00926018364678363
2,1531.93,12,3.11608332395554,0.0442029895515239,0.0127603039582793
2,1541.91,10,3.05930001735687,0.0177516278055037,0.00561355760409683
2,1551.89,14,3.01728568758283,0.0602346795036435,0.0160983952503406
2,1561.87,10,2.99579999446869,0.0111832882665038,0.0035364662652388
2,1571.85,10,2.97420001029968,0.0150687144495472,0.00476514590712595
2,1581.83,10,2.94710001945496,0.0210894781856516,0.00666907857310943
2,1591.81,14,2.9455714396068,0.045201651732703,0.0120806495785751
2,1601.79,19,2.93021051507247,0.0734533763254586,0.0168513602349756
2,1611.77,10,2.89049999713898,0.0277258778606717,0.00876769241673592
2,1621.75,10,2.86470000743866,0.0390243663372409,0.0123405881870484
2,1631.73,10,2.83940000534058,0.0402414521454978,0.0127254645132443
2,1641.71,10,2.82249999046326,0.0488518099934633,0.0154482987401119
2,1651.69,16,2.80931250751019,0.0710255583243449,0.0177563895810862
2,1661.67,10,2.78819997310638,0.0463819854566604,0.0146672716443852
2,1671.65,10,2.76999995708466,0.0411231317530994,0.0130042760858987
2,1681.63,10,2.74759998321533,0.0372684539633068,0.0117853199397179
2,1691.61,10,2.72850000858307,0.0359482150586399,0.0113678237402865
2,1701.59,21,2.72866668019976,0.0689342608141152,0.0150426889598339
2,1711.57,12,2.69958333174388,0.0527574970402941,0.0152297775589924
2,1721.55,10,2.65860002040863,0.0428309437047236,0.0135443336441377
2,1731.53,10,2.63370001316071,0.0466095933461261,0.0147392475787987
2,1741.51,10,2.61380000114441,0.0534119929506864,0.0168903552093026
2,1751.49,14,2.6017142704555,0.0719833659431682,0.0192383637790076
2,1761.47,10,2.58369996547699,0.0653929369352204,0.0206790623603047
2,1771.45,12,2.58891663948695,0.0803316654563029,0.0231897543378237
2,1781.43,10,2.5449000120163,0.0826632443148082,0.0261404130813759
2,1791.41,12,2.5472499926885,0.0836323974350601,0.0241425935860529
2,1801.39,19,2.55852631518715,0.0842314179840697,0.0193240125717734
2,1811.37,10,2.5048999786377,0.075036900631551,0.0237287514555428
2,1821.35,12,2.51483335097631,0.0841727942605899,0.0242985927123973
2,1831.33,10,2.47819998264313,0.0804125654887324,0.0254286859441845
2,1841.31,10,2.46119997501373,0.0826476451811773,0.026135480202196
2,1851.29,14,2.46985711370196,0.084077686170373,0.022470706823017
2,1861.27,10,2.44789998531342,0.0815413835531669,0.0257856495589401
2,1871.25,10,2.43619997501373,0.0819170080240843,0.0259044324462396
2,1881.23,10,2.42290000915527,0.0857288566312842,0.0271098448156888
2,1891.21,12,2.43124997615814,0.0843575548719272,0.0243519285067429
2,1901.19,19,2.44226317656668,0.0809072600438815,0.0185613984384234
2,1911.17,10,2.4039999961853,0.0825388872839845,0.02610108793533
2,1921.15,10,2.39060003757477,0.0802637288346034,0.0253816196615479
2,1931.13,10,2.38230001926422,0.0756395463644654,0.0239193247693619
2,1941.11,10,2.37539999485016,0.0704607054543163,0.0222816314777889
2,1951.09,12,2.38658334811529,0.0775681009803966,0.02239198199078
2,1961.07,11,2.36718188632618,0.0687878204201248,0.0207403082254456
2,1971.05,11,2.3696363622492,0.0655915725026335,0.0197766032182389
2,1981.03,12,2.34858332077662,0.0668219554039409,0.0192898369701212
2,1991.01,5,2.4014000415802,0.00585661907867347,0.00261915967564721
2,2000.99,2,2.4300000667572,0.0692964996224596,0.0490000247955322
12,4.99,8,13.6352499723434,0.318358479824884,0.112556719966208
12,14.97,11,13.5200907967307,0.393688115387678,0.118701433014825
12,24.95,11,13.4665455384688,0.405576826825955,0.122286014385877
12,34.93,11,13.4158181277188,0.423501085582333,0.127690381744072
12,44.91,12,13.1494166056315,0.673582052600395,0.194446389695069
12,54.89,7,13.196857043675,0.20875372831776,0.0789014929123336
12,64.87,9,12.4716665479872,0.748345541556146,0.249448513852049
12,74.85,7,12.2854285921369,0.785444331614884,0.296870052876904
12,84.83,8,11.9884999990463,0.824060310484,0.291349316824964
12,94.81,8,11.8193749189377,0.881596406223932,0.311691398555316
12,104.79,8,11.6832499504089,0.914341145304002,0.323268412081167
12,114.77,8,11.6452498435974,0.897703025629683,0.317385948457215
12,124.75,8,11.6261250972748,0.869406433158135,0.307381592246663
12,134.73,9,11.3874444961548,0.839593527226865,0.279864509075622
12,144.71,7,11.5055715015956,0.792032677117897,0.299360213412953
12,154.69,8,11.2162500619888,0.876945590942098,0.310047087043401
12,164.67,8,11.1241250038147,0.860594795662224,0.304266207933305
12,174.65,9,10.9446666505602,0.822678355922151,0.274226118640717
12,184.63,7,11.1048571722848,0.83859001219975,0.31695723203188
12,194.61,8,10.9972500801086,0.81540980781881,0.28829090227735
12,204.59,8,10.8995000123978,0.767448453912773,0.271334002986427
12,214.57,8,10.8663748502731,0.766868100631246,0.271128817116001
12,224.55,8,10.7883749008179,0.774888452110178,0.273964439575127
12,234.53,9,10.593777762519,0.801371476536403,0.267123825512134
12,244.51,7,10.7335714612688,0.745543312401371,0.281788885177338
12,254.49,8,10.5222500562668,0.785585398731161,0.277746381321971
12,264.47,8,10.4553750753403,0.76281987103579,0.269697551816627
12,274.45,8,10.3827497959137,0.714528967682315,0.252624139201194
12,284.43,8,10.2672500610352,0.689702199168199,0.243846551015554
12,294.41,8,10.1986248493195,0.696847414691082,0.246372766190189
12,304.39,8,10.1167498826981,0.653065781274203,0.23089362124994
12,314.37,8,10.0206251144409,0.604227858150826,0.213626807940136
12,324.35,8,9.93862497806549,0.5958380852305,0.210660575277847
12,334.33,8,9.82987487316132,0.567137515767271,0.200513391632165
12,344.31,8,9.75637483596802,0.558596118020557,0.197493551498409
12,354.29,5,9.48620014190674,0.636440484093129,0.284624837213022
12,364.27,3,9.45166651407878,0.303835922969634,0.175419751915997
12,374.25,5,9.54479999542236,0.654404185355975,0.292658448643266
12,384.23,2,9.14049959182739,0.0968736883653197,0.0685000419616699
12,394.21,3,9.56566683451335,0.222659395514331,0.128552461937798
12,404.19,5,9.1257999420166,0.454376081719876,0.203203161215129
12,424.15,5,9.27759990692139,0.386493600211608,0.172845192588357
12,434.13,1,8.80000019073486,0,0
12,444.11,3,9.15866661071777,0.0614922463930956,0.0355025650081285
12,454.09,5,8.82899971008301,0.345848999661964,0.154668374638891
12,474.05,4,9.03299975395203,0.125358227252873,0.0626791136264366
12,484.03,2,8.47249984741211,0.0615182144360771,0.0434999465942383
12,494.01,3,8.80766646067301,0.0190088136569533,0.0109747436818175
12,503.99,5,8.61280002593994,0.317440886106555,0.141963880034405
12,523.95,5,8.64039993286133,0.288038607591198,0.128814781343661
12,533.93,1,8.38700008392334,0,0
12,543.91,3,8.60200023651123,0.0350286754307466,0.0202238151892976
12,553.89,5,8.25960006713867,0.249588295457918,0.111619279006441
12,573.85,4,8.45875000953674,0.190051507376399,0.0950257536881993
12,583.83,2,8.01650023460388,0.0615185516108652,0.0435001850128174
12,593.81,3,8.49533335367838,0.109646744663225,0.0633045775470789
12,603.79,5,7.9725998878479,0.357732094745437,0.159982656316839
12,623.75,4,8.08275008201599,0.557260198709513,0.278630099354757
12,633.73,2,7.7039999961853,0.0537402664244827,0.0380001068115234
12,643.71,3,8.27366638183594,0.18647352592877,0.107660540391714
12,653.69,5,7.628600025177,0.498187442440447,0.222796197366721
12,693.61,3,7.89266681671143,0.153760702746069,0.0887737831212289
12,703.59,5,7.30179996490479,0.589129597248979,0.263466765401158
12,743.51,3,7.45866664250692,0.106443987538359,0.0614554648588889
12,753.49,5,6.98380002975464,0.58680030685665,0.262425075069841
12,793.41,3,7.03400007883708,0.119302143780499,0.0688791248265708
12,803.39,5,6.71680002212524,0.549926860500324,0.245934768546354
12,843.31,3,6.52700010935466,0.0763347814026645,0.0440719065913596
12,853.29,5,6.45260000228882,0.493211785435806,0.220571015907701
12,893.21,3,6.23433335622152,0.0601360243477424,0.0347195498451629
12,903.19,5,6.15619993209839,0.401468064743349,0.179541976712283
12,943.11,3,5.88300005594889,0.0449332001690973,0.0259421952131796
12,953.09,5,5.86499996185303,0.288987006106555,0.129238918053681
12,993.01,3,5.45566670099894,0.0561458478696955,0.0324158203814485
12,1002.99,5,5.57919998168945,0.244956443902499,0.10954785201852
12,1042.91,3,5.15433327356974,0.0665832773654349,0.0384418731104613
12,1052.89,5,5.23439998626709,0.220520539607816,0.0986197833996022
12,1092.81,3,4.85500001907349,0.0715263414214579,0.0412957524738278
12,1102.79,5,4.9202000617981,0.146489607819333,0.0655121442162629
12,1142.71,3,4.57033332188924,0.0560475067991605,0.0323590431379027
12,1152.69,5,4.6039999961853,0.111516811574709,0.049871834263017
12,1192.61,3,4.27066659927368,0.124162359751087,0.0716851718255094
12,1202.59,5,4.27900009155273,0.0840713225886915,0.0375978384533256
12,1242.51,3,4.04666670163472,0.152500408835004,0.0880461520924176
12,1252.49,5,4.01220006942749,0.0787699991463789,0.0352270145357807
12,1292.41,3,3.82499996821086,0.100732344138138,0.0581578460042558
12,1302.39,5,3.79159998893738,0.0737211328048275,0.0329690928659768
12,1342.31,3,3.66999999682109,0.0930376487738427,0.053715311564348
12,1352.29,5,3.63299999237061,0.113273960669314,0.0506576552274447
12,1392.21,3,3.50933329264323,0.100106634086718,0.057796592137634
12,1402.19,5,3.43140001296997,0.112395750729785,0.050264907802784
12,1442.11,3,3.3646666208903,0.0909743745655705,0.05252407964479
12,1452.09,5,3.3058000087738,0.0963804918290535,0.0431026662869253
12,1492.01,3,3.21633330980937,0.103273087808942,0.0596247450465363
12,1501.99,5,3.2007999420166,0.083601429642773,0.0373876959394813
12,1551.89,2,3.06350004673004,0.024748798032991,0.0175000429153442
12,1591.81,1,2.92700004577637,0,0
12,1601.79,7,2.98342854636056,0.076526370368006,0.0289242492474523
12,1651.69,2,2.86049997806549,0.00636400553775096,0.00450003147125244
12,1691.61,2,2.84549999237061,0.0374766405210989,0.0264999866485596
12,1701.59,6,2.76116669178009,0.0889525621461149,0.036314731428532
12,1751.49,2,2.73100006580353,0.015556401785371,0.0110000371932983
12,1791.41,1,2.59100008010864,0,0
12,1801.39,7,2.62128571101597,0.0814078162605401,0.030769262371747
12,1851.29,2,2.60950005054474,0.0106066758962516,0.0075000524520874
12,1891.21,1,2.51300001144409,0,0
12,1901.19,7,2.4902857031141,0.0719090106766419,0.0271790513250119
12,1951.09,2,2.49749994277954,0.0176777369646213,0.0125000476837158
