layerCenter,GroupCount,mean_temp,std_temp,se
1871.25,10,2.43619997501373,0.0819170080240843,0.0259044324462396
1881.23,10,2.42290000915527,0.0857288566312842,0.0271098448156888
1891.21,15,2.44846665064494,0.0829817835548339,0.0214258043830973
1901.19,34,2.46032353709726,0.0751490463708282,0.0128879551274058
1911.17,10,2.4039999961853,0.0825388872839845,0.02610108793533
1921.15,10,2.39060003757477,0.0802637288346034,0.0253816196615479
1931.13,10,2.38230001926422,0.0756395463644654,0.0239193247693619
1941.11,10,2.37539999485016,0.0704607054543163,0.0222816314777889
1951.09,16,2.41175000369549,0.0806874506750777,0.0201718626687694
1961.07,13,2.37930774688721,0.0697667286449158,0.0193498090346636
1971.05,13,2.38130769362816,0.0663166466715236,0.0183929284608467
1981.03,13,2.35438460570115,0.0673096553382587,0.0186683395119923
1991.01,5,2.4014000415802,0.00585661907867347,0.00261915967564721
2000.99,8,2.39812505245209,0.0622608760912303,0.0220125438433621
